Date,Open,High,Low,Close,Volume
2020-05-31,34.53,35.48,32.9,33.82,6838205.87
2020-06-30,34.15,36.19,33.02,33.72,9818918.12
2020-07-31,33.79,43.3,33.61,34.8,29762777.99
2020-08-31,35.2,39.53,34.78,37.69,20447006.43
2020-09-30,37.46,39.13,35.8,36.0,12966115.13
2020-10-31,36.4,42.1,36.13,39.81,10713280.959999999
2020-11-30,40.49,47.77,39.18,44.2,11614793.56
2020-12-31,44.4,47.1,41.71,43.95,14111200.17
2021-01-31,43.23,53.89,41.44,51.1,19893253.93
2021-02-28,51.0,57.6,50.48,51.1,13185781.09
2021-03-31,51.11,55.25,48.18,51.1,17658798.75
2021-04-30,51.09,54.5,48.28,52.7,9784187.76
2021-05-31,52.7,58.85,52.48,58.19,8822422.49
2021-06-30,57.7,58.92,53.12,54.19,10182705.120000001
2021-07-31,54.21,56.0,45.8,46.5,15026999.75
2021-08-31,46.8,53.57,45.21,48.96,14006066.4
2021-09-30,48.88,54.89,48.1,50.45,13697876.69
2021-10-31,50.02,56.23,50.02,53.97,8358531.57
2021-11-30,54.0,54.9,48.82,49.49,10385313.21
2021-12-31,49.48,54.2,47.61,48.71,13608440.23
2022-01-31,48.71,52.0,47.51,49.21,12650731.06
2022-02-28,50.3,53.0,49.31,49.8,7607221.48
2022-03-31,50.0,50.5,39.18,46.8,16249736.91
2022-04-30,46.49,47.73,37.6,39.93,20675069.05
2022-05-31,39.66,40.18,35.26,39.69,15240117.59
2022-06-30,39.7,42.7,38.1,42.2,14788476.01
2022-07-31,42.38,42.38,34.86,35.07,15104797.89
2022-08-31,34.99,35.24,32.59,35.05,14260364.18
2022-09-30,34.86,36.06,33.0,33.65,13910134.86
2022-10-31,32.99,33.09,26.3,26.82,14438322.08
2022-11-30,27.1,35.44,27.01,34.96,18313610.34
2022-12-31,35.9,37.63,34.16,37.26,12308287.74
2023-01-31,37.08,42.63,36.53,41.21,9145158.18
2023-02-28,41.64,41.69,36.68,37.31,11703969.4
2023-03-31,37.25,38.77,33.71,34.27,12774925.93
2023-04-30,34.31,36.35,32.14,33.6,12479856.83
2023-05-31,33.29,36.1,32.16,32.3,10512697.59
2023-06-30,32.31,34.25,32.02,32.76,7529518.12
2023-07-31,32.9,36.04,31.26,35.56,10492904.46
2023-08-31,35.53,35.58,30.8,31.55,14476397.879999999
2023-09-30,31.95,33.61,31.88,32.97,9216511.76
2023-10-31,32.7,33.33,30.55,30.76,7087126.04
2023-11-30,30.8,31.35,28.6,28.79,10043509.08
2023-12-31,28.72,28.74,26.9,27.82,12838100.07
2024-01-31,27.95,31.6,27.36,30.71,18901245.82
2024-02-29,30.67,33.39,29.64,33.0,8967194.83
