Date,Open,High,Low,Close,Volume
2013-11-30,16.21,17.27,15.89,16.75,3653983.0
2013-12-31,16.7,16.96,14.63,15.66,3198367.29
2014-01-31,15.5,15.59,14.33,14.64,3950354.1
2014-02-28,14.52,16.48,14.52,15.27,4203139.51
2014-03-31,15.2,18.47,15.04,16.67,7777846.24
2014-04-30,16.64,18.3,16.57,17.6,3693365.11
2014-05-31,17.49,17.49,15.95,16.78,1942813.32
2014-06-30,16.78,18.2,16.44,17.93,2019183.42
2014-07-31,17.33,20.35,16.95,19.39,4870235.39
2014-08-31,19.33,19.86,18.36,18.73,3776936.89
2014-09-30,18.75,19.78,17.92,18.47,4075373.59
2014-10-31,18.48,18.64,16.8,17.69,3942957.14
2014-11-30,17.7,18.76,17.1,18.1,6336534.64
2014-12-31,18.16,22.49,18.11,21.5,20857680.98
2015-01-31,21.59,24.95,21.1,22.2,13098927.24
2015-02-28,21.84,22.0,20.21,21.38,4838348.86
2015-03-31,21.45,24.0,20.51,23.18,12050345.52
2015-04-30,23.13,28.45,23.0,26.11,19390073.87
2015-05-31,26.18,29.18,24.66,26.83,12938197.3
2015-06-30,26.94,33.85,26.15,31.7,20216381.330000002
2015-07-31,31.0,33.58,21.92,25.73,19539645.4
2015-11-30,24.93,27.09,23.4,24.03,8181734.4399999995
2015-12-31,24.0,28.35,23.8,27.28,6560790.46
2016-01-31,27.38,27.45,22.51,23.66,4278847.83
2016-02-29,23.66,24.63,22.31,22.46,2581792.7800000003
2016-03-31,22.55,28.68,22.42,28.11,6893208.7
2016-04-30,28.0,29.14,25.71,28.4,4477491.2
2016-05-31,28.68,31.25,28.33,30.03,6527852.93
2016-06-30,30.0,33.11,29.82,32.53,4683193.95
2016-07-31,32.4,38.8,32.06,36.17,8667096.129999999
2016-08-31,36.2,37.29,33.53,34.91,6492252.54
2016-09-30,34.91,34.97,32.02,33.36,3878806.81
2016-10-31,33.47,35.88,33.0,34.98,3801553.6
2016-11-30,34.96,37.57,34.18,35.93,5112822.23
2016-12-31,36.13,37.68,33.65,34.48,5387628.64
2017-01-31,34.48,38.1,34.3,37.0,4329654.57
2017-02-28,37.1,41.86,36.26,39.56,3912180.5
2017-03-31,39.52,44.58,39.5,43.0,5442999.51
2017-04-30,42.79,47.75,39.85,45.5,4588426.57
2017-05-31,45.26,48.75,41.81,47.88,4115174.46
2017-06-30,47.5,57.2,47.0,55.66,6600522.28
2017-07-31,55.6,57.38,50.7,55.76,6123961.79
2017-08-31,55.88,58.88,52.8,55.49,5728682.05
2017-09-30,55.35,58.45,50.65,57.28,4875080.96
2017-10-31,58.0,68.99,57.01,66.62,4029319.74
2017-11-30,66.65,76.76,64.53,65.6,6759382.36
2017-12-31,66.21,83.58,64.03,79.88,6957612.63
2018-01-31,80.2,93.18,78.33,84.38,8136628.41
2018-02-28,83.6,83.88,66.93,74.28,6246307.93
2018-03-31,73.8,78.74,63.88,66.36,6998160.1899999995
2018-04-30,65.9,72.65,65.02,67.98,4981996.59
2018-05-31,69.2,80.11,68.01,78.98,5872871.67
2018-06-30,78.64,86.66,73.07,76.0,6378433.13
2018-07-31,76.01,77.76,68.88,72.15,5464101.5200000005
2018-08-31,72.8,72.8,59.58,61.9,6109291.26
2018-09-30,61.1,68.3,58.58,67.95,4743779.04
2018-10-31,65.88,66.28,46.06,48.15,6392933.890000001
2018-11-30,49.1,53.69,48.71,52.39,5534494.26
2018-12-31,54.07,55.61,49.82,50.88,3616736.59
2019-01-31,51.6,60.66,48.0,60.3,6967716.8100000005
2019-02-28,60.8,72.6,60.22,71.5,5917941.2700000005
2019-03-31,72.1,98.08,71.01,95.0,9275426.14
2019-04-30,95.0,110.13,94.0,102.36,9229874.74
2019-05-31,98.34,111.99,90.02,101.25,8817016.89
2019-06-30,101.3,118.47,96.0,117.95,6737602.51
2019-07-31,121.18,130.29,116.2,120.71,8151070.08
2019-08-31,120.03,143.1,114.3,141.5,6922461.88
2019-09-30,141.5,142.79,127.5,129.8,5771882.75
2019-10-31,129.8,136.0,124.25,132.08,4095940.66
2019-11-30,132.7,136.63,125.72,127.55,3915954.29
2019-12-31,127.45,134.12,124.88,133.01,3592648.83
2020-01-31,132.0,142.81,125.0,126.16,4198822.89
2020-02-29,113.54,131.2,109.0,120.6,5362197.84
2020-03-31,120.1,134.88,98.63,115.2,6886141.22
2020-04-30,116.0,141.22,113.52,135.77,4408662.71
2020-05-31,134.5,153.53,133.98,148.2,3687764.9
2020-06-30,150.06,171.67,150.06,171.12,4511917.69
2020-07-31,171.12,226.0,171.12,217.5,8259154.97
2020-08-31,218.18,246.7,202.94,240.0,4916383.5200000005
2020-09-30,237.48,243.0,212.46,221.0,4524870.18
2020-10-31,225.0,253.77,223.0,244.35,2906499.87
2020-11-30,247.07,279.0,244.5,254.0,3591255.04
2020-12-31,255.0,294.47,255.0,291.85,3636791.94
2021-01-31,292.0,335.66,274.94,291.14,5933913.67
2021-02-28,293.01,357.19,271.0,280.0,4417609.3100000005
2021-03-31,286.0,295.88,230.0,267.98,5545979.62
2021-04-30,270.0,291.0,249.32,285.0,3755217.53
2021-05-31,282.0,326.23,261.4,315.12,3168424.17
2021-06-30,316.3,320.0,284.18,297.89,3631291.85
2021-07-31,296.75,299.0,216.84,220.75,5400976.55
2021-08-31,215.37,251.12,199.4,201.69,6763898.12
2021-09-30,201.7,223.29,192.43,219.39,6748825.95
2021-10-31,220.6,244.68,212.5,216.51,4197379.36
2021-11-30,200.0,229.15,196.9,218.0,5486671.38
2021-12-31,223.02,257.21,218.11,222.66,6227488.37
2022-01-31,222.66,227.28,198.0,198.38,3605800.79
2022-02-28,200.0,203.96,184.9,190.0,2998934.82
2022-03-31,190.1,193.89,149.11,155.06,6164633.94
2022-04-30,155.0,174.0,152.85,162.13,4704031.39
2022-05-31,160.0,172.82,149.6,171.4,4499312.51
2022-06-30,172.99,205.0,166.58,201.93,5541678.23
2022-07-31,202.08,205.0,177.8,178.4,3708569.02
2022-08-31,178.5,181.53,162.19,167.19,3722496.73
2022-09-30,166.0,172.54,157.07,169.23,3909065.55
2022-10-31,169.5,170.1,132.33,133.5,3452342.0300000003
2022-11-30,135.55,159.97,133.41,156.86,5180776.36
2022-12-31,165.0,185.8,162.26,180.69,5357708.22
2023-01-31,181.0,219.89,176.3,209.0,3863433.79
2023-02-28,208.5,214.9,197.28,204.42,3836411.69
2023-03-31,204.17,209.46,185.0,197.0,2928955.88
2023-04-30,196.98,197.0,165.65,169.0,3233076.34
2023-05-31,172.5,179.06,160.02,161.18,3180536.05
2023-06-30,162.49,185.6,161.2,163.57,3360057.79
2023-07-31,163.27,188.57,162.85,181.0,3499771.4699999997
2023-08-31,181.69,184.15,155.33,155.91,4192663.2199999997
2023-09-30,157.0,168.23,155.68,156.1,3066119.82
2023-10-31,156.09,158.36,141.7,156.0,2649626.74
2023-11-30,166.0,167.28,146.9,149.15,2894839.7399999998
2023-12-31,149.0,149.0,131.48,140.31,3546272.74
2024-01-31,140.3,140.3,123.19,126.3,3950263.86
2024-02-29,125.74,142.68,122.56,141.02,2482003.29
