ts_code,Date,Open,High,Low,Close,pre_close,change,pct_chg,Volume,amount
600519.SH,2010-04-01,158.78,160.5,158.76,160.06,158.76,1.3,0.82,23980.83,383228.783
600519.SH,2010-04-02,158.0,158.0,151.6,152.63,160.06,-7.43,-4.64,154281.7,2359758.883
600519.SH,2010-04-06,151.9,152.99,151.3,151.84,152.63,-0.79,-0.52,53122.91,806704.607
600519.SH,2010-04-07,151.87,152.85,151.22,152.13,151.84,0.29,0.19,41061.08,623779.291
600519.SH,2010-04-08,152.16,152.17,150.0,150.51,152.13,-1.62,-1.06,32921.19,497205.376
600519.SH,2010-04-09,150.01,150.6,147.79,149.14,150.51,-1.37,-0.91,54418.18,809627.274
600519.SH,2010-04-12,149.2,149.78,146.78,147.29,149.14,-1.85,-1.24,38514.23,568871.643
600519.SH,2010-04-13,147.4,150.99,146.9,149.88,147.29,2.59,1.76,54305.27,807780.23
600519.SH,2010-04-14,150.87,150.87,148.26,150.52,149.88,0.64,0.43,46368.44,693802.745
600519.SH,2010-04-15,150.65,150.65,147.0,147.48,150.52,-3.04,-2.02,40617.3,602138.292
600519.SH,2010-04-16,147.47,149.51,146.8,147.98,147.48,0.5,0.34,29395.56,434500.524
600519.SH,2010-04-19,148.01,149.55,145.85,146.16,147.98,-1.82,-1.23,41332.19,609860.437
600519.SH,2010-04-20,146.0,146.0,140.12,143.52,146.16,-2.64,-1.81,49387.23,704502.59
600519.SH,2010-04-21,143.5,148.21,141.71,148.02,143.52,4.5,3.14,63365.87,922573.405
600519.SH,2010-04-22,147.35,149.25,146.03,148.56,148.02,0.54,0.36,37063.95,549560.405
600519.SH,2010-04-23,148.0,149.6,143.1,143.83,148.56,-4.73,-3.18,66686.94,972162.191
600519.SH,2010-04-26,139.0,139.58,136.9,136.93,143.83,-6.9,-4.8,107036.13,1480340.425
600519.SH,2010-04-27,136.89,136.89,132.7,132.95,136.93,-3.98,-2.91,58234.48,781868.466
600519.SH,2010-04-28,132.0,133.4,131.0,132.13,132.95,-0.82,-0.62,26287.43,347144.556
600519.SH,2010-04-29,132.56,135.26,132.56,134.25,132.13,2.12,1.6,34501.2,464124.49
600519.SH,2010-04-30,131.43,131.43,127.75,129.03,134.25,-5.22,-3.89,85566.7,1102902.799
600519.SH,2010-05-04,127.99,129.56,126.89,128.64,129.03,-0.39,-0.3,23975.16,308504.586
600519.SH,2010-05-05,127.8,131.24,127.3,130.79,128.64,2.15,1.67,33838.78,440483.241
600519.SH,2010-05-06,131.0,131.0,127.3,127.35,130.79,-3.44,-2.63,28240.34,364015.607
600519.SH,2010-05-07,126.0,130.37,125.5,130.01,127.35,2.66,2.09,31254.76,401357.091
600519.SH,2010-05-10,132.0,136.0,132.0,133.54,130.01,3.53,2.72,66192.58,888886.062
600519.SH,2010-05-11,135.59,136.0,132.83,133.66,133.54,0.12,0.09,33632.41,450668.323
600519.SH,2010-05-12,133.29,134.0,130.0,133.18,133.66,-0.48,-0.36,21643.19,285567.368
600519.SH,2010-05-13,133.23,135.7,133.23,134.87,133.18,1.69,1.27,27049.54,365164.014
600519.SH,2010-05-14,134.88,136.11,134.0,134.95,134.87,0.08,0.06,18126.16,245038.802
600519.SH,2010-05-17,134.7,134.7,129.6,129.8,134.95,-5.15,-3.82,17643.59,231880.074
600519.SH,2010-05-18,130.0,130.97,126.18,130.11,129.8,0.31,0.24,26037.47,334232.104
600519.SH,2010-05-19,130.5,131.2,128.02,129.83,130.11,-0.28,-0.22,10798.97,140244.493
600519.SH,2010-05-20,129.45,133.33,129.01,131.48,129.83,1.65,1.27,22740.45,300553.538
600519.SH,2010-05-21,129.4,134.6,128.47,134.21,131.48,2.73,2.08,27341.38,362007.811
600519.SH,2010-05-24,134.99,136.5,134.3,135.97,134.21,1.76,1.31,29783.47,404173.639
600519.SH,2010-05-25,135.6,135.6,130.75,131.25,135.97,-4.72,-3.47,22050.77,292444.449
600519.SH,2010-05-26,131.5,132.66,130.16,131.94,131.25,0.69,0.53,11025.31,145156.073
600519.SH,2010-05-31,133.5,135.22,131.88,131.88,131.94,-0.06,-0.05,23549.88,314717.16
600519.SH,2010-06-01,131.75,133.46,130.5,132.63,131.88,0.75,0.57,23525.57,311393.511
600519.SH,2010-06-02,132.56,134.4,131.65,134.16,132.63,1.53,1.15,21889.44,291694.861
600519.SH,2010-06-03,134.99,136.5,133.4,135.03,134.16,0.87,0.65,24949.42,338070.633
600519.SH,2010-06-04,134.93,138.4,134.21,138.12,135.03,3.09,2.29,30036.43,410658.458
600519.SH,2010-06-07,137.0,142.27,136.0,141.06,138.12,2.94,2.13,38125.07,535882.247
600519.SH,2010-06-08,141.06,141.88,139.0,140.12,141.06,-0.94,-0.67,14394.78,202331.408
600519.SH,2010-06-09,140.22,142.6,140.08,141.42,140.12,1.3,0.93,18053.93,255194.304
600519.SH,2010-06-10,141.4,142.6,140.53,141.35,141.42,-0.07,-0.05,11781.27,166835.001
600519.SH,2010-06-11,141.57,142.5,138.56,138.71,141.35,-2.64,-1.87,19572.75,274933.803
600519.SH,2010-06-17,139.2,139.49,136.31,136.48,138.71,-2.23,-1.61,12523.71,172316.218
600519.SH,2010-06-18,136.01,136.8,131.01,132.26,136.48,-4.22,-3.09,20102.29,270316.817
600519.SH,2010-06-21,132.4,134.5,131.2,134.44,132.26,2.18,1.65,18954.01,251513.446
600519.SH,2010-06-22,133.26,133.94,131.4,132.19,134.44,-2.25,-1.67,20779.1,275184.084
600519.SH,2010-06-23,132.0,132.88,131.42,131.7,132.19,-0.49,-0.37,12812.76,169174.743
600519.SH,2010-06-24,131.91,132.47,129.68,129.97,131.7,-1.73,-1.31,24344.03,317936.253
600519.SH,2010-06-25,129.8,131.0,128.83,130.52,129.97,0.55,0.42,19011.35,246313.336
600519.SH,2010-06-28,130.2,130.22,127.81,128.01,130.52,-2.51,-1.92,14816.98,190660.624
600519.SH,2010-06-29,128.51,129.39,125.51,126.27,128.01,-1.74,-1.36,27782.66,354061.61
600519.SH,2010-06-30,126.0,127.5,125.65,127.36,126.27,1.09,0.86,17824.12,225134.758
600519.SH,2010-07-01,127.85,127.85,126.5,127.02,127.36,-0.34,-0.27,7449.69,94688.255
600519.SH,2010-07-02,126.55,129.1,126.55,127.68,127.02,0.66,0.52,16452.7,209978.232
600519.SH,2010-07-05,126.5,126.8,124.56,125.81,126.5,-0.69,-0.55,14040.74,176428.087
600519.SH,2010-07-06,125.9,128.16,125.0,127.6,125.81,1.79,1.42,15306.43,195146.898
600519.SH,2010-07-07,127.6,128.5,126.5,127.32,127.6,-0.28,-0.22,8788.28,111689.439
600519.SH,2010-07-08,127.11,128.5,127.11,128.32,127.32,1.0,0.79,8516.41,108893.89
600519.SH,2010-07-09,128.58,132.2,127.71,131.06,128.32,2.74,2.14,27378.51,357390.425
600519.SH,2010-07-12,130.8,133.3,130.55,130.71,131.06,-0.35,-0.27,17834.26,235347.809
600519.SH,2010-07-13,130.74,130.74,128.51,129.55,130.71,-1.16,-0.89,7439.11,96225.621
600519.SH,2010-07-14,129.4,131.16,129.03,130.24,129.55,0.69,0.53,9642.66,125763.296
600519.SH,2010-07-15,130.5,133.2,130.35,131.83,130.24,1.59,1.22,18833.33,248573.676
600519.SH,2010-07-16,130.9,134.34,130.58,133.81,131.83,1.98,1.5,32949.51,438987.876
600519.SH,2010-07-19,133.05,136.2,132.91,135.8,133.81,1.99,1.49,19412.32,261608.074
600519.SH,2010-07-20,135.98,137.29,134.68,136.51,135.8,0.71,0.52,26886.19,366053.258
600519.SH,2010-07-21,136.51,140.4,136.51,137.88,136.51,1.37,1.0,24363.02,338324.505
600519.SH,2010-07-22,138.8,138.8,136.8,137.96,137.88,0.08,0.06,16221.66,223560.516
600519.SH,2010-07-23,138.18,141.02,138.18,140.71,137.96,2.75,1.99,38466.0,539887.868
600519.SH,2010-07-26,140.71,142.78,140.25,140.96,140.71,0.25,0.18,22016.91,311555.737
600519.SH,2010-07-27,140.1,142.18,140.1,142.0,140.96,1.04,0.74,25229.04,357546.813
600519.SH,2010-07-28,142.6,143.03,141.5,142.94,142.0,0.94,0.66,27740.35,395352.77
600519.SH,2010-07-29,142.93,143.1,139.16,139.42,142.94,-3.52,-2.46,45372.87,636454.908
600519.SH,2010-07-30,139.28,139.28,137.5,138.67,139.42,-0.75,-0.54,29438.77,406203.348
600519.SH,2010-08-02,138.63,145.26,138.63,143.55,138.67,4.88,3.52,42965.73,614400.254
600519.SH,2010-08-03,143.0,144.8,142.01,142.26,143.55,-1.29,-0.9,17573.23,251858.817
600519.SH,2010-08-04,142.0,144.2,141.72,144.02,142.26,1.76,1.24,17350.13,249201.032
600519.SH,2010-08-05,144.08,149.35,144.08,148.16,144.02,4.14,2.87,41966.13,620781.742
600519.SH,2010-08-06,147.8,148.8,147.2,148.2,148.16,0.04,0.03,21840.53,323918.732
600519.SH,2010-08-09,148.25,152.22,148.25,151.61,148.2,3.41,2.3,38703.73,586147.268
600519.SH,2010-08-10,151.61,153.59,146.5,146.76,151.61,-4.85,-3.2,28739.94,427619.893
600519.SH,2010-08-11,146.0,149.0,146.0,147.85,146.76,1.09,0.74,15190.63,224550.906
600519.SH,2010-08-12,147.8,151.9,146.21,148.92,147.85,1.07,0.72,31025.87,463112.778
600519.SH,2010-08-13,148.88,151.46,148.32,150.39,148.92,1.47,0.99,15775.59,236758.807
600519.SH,2010-08-16,150.41,153.29,150.41,152.9,150.39,2.51,1.67,25910.45,395272.912
600519.SH,2010-08-17,152.8,156.25,152.5,155.09,152.9,2.19,1.43,35747.57,554777.11
600519.SH,2010-08-18,154.98,156.42,152.3,152.84,155.09,-2.25,-1.45,30173.78,464752.257
600519.SH,2010-08-19,152.88,153.9,150.5,151.26,152.84,-1.58,-1.03,35437.14,536485.063
600519.SH,2010-08-20,151.19,151.19,148.48,148.89,151.26,-2.37,-1.57,20841.59,311220.147
600519.SH,2010-08-23,148.25,150.9,148.0,150.72,148.89,1.83,1.23,13214.93,197952.515
600519.SH,2010-08-24,150.32,152.99,149.1,151.42,150.72,0.7,0.46,10838.25,164253.365
600519.SH,2010-08-25,150.5,151.92,149.63,149.79,151.42,-1.63,-1.08,16507.88,249067.209
600519.SH,2010-08-26,149.9,150.55,148.5,150.37,149.79,0.58,0.39,12232.54,183116.485
600519.SH,2010-08-27,150.0,151.23,149.2,151.06,150.37,0.69,0.46,8799.39,132580.368
600519.SH,2010-08-30,151.68,160.0,151.68,159.82,151.06,8.76,5.8,53784.43,849497.659
600519.SH,2010-08-31,158.53,160.99,157.88,159.23,159.82,-0.59,-0.37,31399.97,501261.374
600519.SH,2010-09-01,158.8,161.2,155.9,156.88,159.23,-2.35,-1.48,25589.28,406904.438
600519.SH,2010-09-02,158.0,162.08,157.87,159.99,156.88,3.11,1.98,24821.98,399335.601
600519.SH,2010-09-03,159.8,165.38,159.8,162.62,159.99,2.63,1.64,27761.44,452832.217
600519.SH,2010-09-06,164.0,168.6,164.0,166.72,162.62,4.1,2.52,29008.44,485289.346
600519.SH,2010-09-07,167.05,169.1,164.8,165.27,166.72,-1.45,-0.87,22373.67,372434.005
600519.SH,2010-09-08,165.0,167.5,165.0,166.48,165.27,1.21,0.73,15010.8,250344.694
600519.SH,2010-09-09,167.0,169.1,166.0,166.89,166.48,0.41,0.25,21503.84,360593.531
600519.SH,2010-09-10,167.5,169.9,166.5,169.49,166.89,2.6,1.56,19867.68,335023.684
600519.SH,2010-09-13,169.0,173.45,167.95,168.78,169.49,-0.71,-0.42,28063.47,480493.819
600519.SH,2010-09-14,168.75,170.22,165.6,167.29,168.78,-1.49,-0.88,26383.43,441034.013
600519.SH,2010-09-15,167.0,167.29,161.7,162.45,167.29,-4.84,-2.89,21032.08,347008.844
600519.SH,2010-09-16,162.1,164.05,156.89,159.34,162.45,-3.11,-1.91,20497.73,327836.606
600519.SH,2010-09-17,159.22,164.44,157.51,161.81,159.34,2.47,1.55,17975.26,290800.424
600519.SH,2010-09-20,162.86,166.0,162.0,164.65,161.81,2.84,1.76,12576.07,206418.537
600519.SH,2010-09-21,166.5,166.88,164.01,166.08,164.65,1.43,0.87,14940.36,247684.425
600519.SH,2010-09-27,166.1,169.0,165.3,168.83,166.08,2.75,1.66,18548.46,310077.012
600519.SH,2010-09-28,168.59,171.19,168.0,170.78,168.83,1.95,1.16,22585.12,384574.256
600519.SH,2010-09-29,170.4,171.55,167.01,167.16,170.78,-3.62,-2.12,13272.0,225065.386
600519.SH,2010-09-30,166.56,169.2,166.0,168.73,167.16,1.57,0.94,14578.9,244719.876
600519.SH,2010-10-08,169.0,175.5,169.0,173.53,168.73,4.8,2.84,31608.89,549853.018
600519.SH,2010-10-11,174.0,176.43,166.0,167.8,173.53,-5.73,-3.3,43742.69,742024.422
600519.SH,2010-10-12,167.81,169.98,164.29,166.6,167.8,-1.2,-0.72,28543.04,473412.98
600519.SH,2010-10-13,166.0,166.53,159.85,161.0,166.6,-5.6,-3.36,60287.75,972450.177
600519.SH,2010-10-14,161.02,161.3,156.81,158.44,161.0,-2.56,-1.59,53243.73,842374.776
600519.SH,2010-10-15,158.52,163.0,158.31,159.98,158.44,1.54,0.97,72099.79,1152421.933
600519.SH,2010-10-18,160.0,165.16,154.8,162.42,159.98,2.44,1.53,96564.42,1522116.994
600519.SH,2010-10-19,161.42,164.9,160.0,163.27,162.42,0.85,0.52,53448.48,870135.034
600519.SH,2010-10-20,160.1,168.9,160.09,167.41,163.27,4.14,2.54,47372.89,788461.639
600519.SH,2010-10-21,167.6,170.05,165.8,167.47,167.41,0.06,0.04,37621.94,632118.759
600519.SH,2010-10-22,167.48,171.6,166.66,168.11,167.47,0.64,0.38,41046.54,697025.656
600519.SH,2010-10-25,169.0,173.8,168.13,173.0,168.11,4.89,2.91,36195.2,622609.05
600519.SH,2010-10-26,172.8,172.88,168.01,169.01,173.0,-3.99,-2.31,28590.63,484027.261
600519.SH,2010-10-27,168.75,169.4,166.5,168.15,169.01,-0.86,-0.51,28912.62,484076.38
600519.SH,2010-10-28,167.9,168.3,166.73,167.04,168.15,-1.11,-0.66,19440.68,325743.881
600519.SH,2010-10-29,164.74,165.07,160.5,163.15,167.04,-3.89,-2.33,65465.57,1064852.159
600519.SH,2010-11-01,163.2,164.9,162.2,163.76,163.15,0.61,0.37,49658.92,810910.408
600519.SH,2010-11-02,164.52,164.52,161.59,162.67,163.76,-1.09,-0.67,62292.17,1009953.812
600519.SH,2010-11-03,163.0,165.65,161.5,163.35,162.67,0.68,0.42,42253.17,693876.483
600519.SH,2010-11-04,163.95,165.54,162.78,165.05,163.35,1.7,1.04,44629.19,732196.946
600519.SH,2010-11-05,165.3,166.0,163.3,163.98,165.05,-1.07,-0.65,34654.91,569207.561
600519.SH,2010-11-08,163.99,164.0,161.25,163.49,163.98,-0.49,-0.3,56894.13,922801.037
600519.SH,2010-11-09,163.6,166.59,162.72,165.86,163.49,2.37,1.45,60737.9,1002019.514
600519.SH,2010-11-10,166.6,182.45,166.5,179.73,165.86,13.87,8.36,150005.09,2670067.328
600519.SH,2010-11-11,181.99,181.99,174.11,175.92,179.73,-3.81,-2.12,74217.2,1322968.333
600519.SH,2010-11-12,175.55,188.08,175.52,177.53,175.92,1.61,0.92,126500.29,2298576.167
600519.SH,2010-11-15,181.99,188.0,181.99,183.69,177.53,6.16,3.47,79038.78,1458250.426
600519.SH,2010-11-16,185.99,186.0,174.5,177.19,183.69,-6.5,-3.54,72291.77,1294350.638
600519.SH,2010-11-17,175.9,175.9,163.8,165.0,177.19,-12.19,-6.88,80509.06,1362362.423
600519.SH,2010-11-18,166.55,170.97,166.0,169.49,165.0,4.49,2.72,40286.04,680881.283
600519.SH,2010-11-19,171.1,176.0,170.21,175.16,169.49,5.67,3.35,48954.75,848958.178
600519.SH,2010-11-22,174.88,182.38,173.8,178.51,175.16,3.35,1.91,47940.81,857696.481
600519.SH,2010-11-23,178.38,189.2,176.2,189.04,178.51,10.53,5.9,108469.81,1995630.382
600519.SH,2010-11-24,192.0,206.6,192.0,199.92,189.04,10.88,5.76,110799.3,2220954.81
600519.SH,2010-11-25,200.53,203.62,197.0,202.97,199.92,3.05,1.53,45579.74,916382.376
600519.SH,2010-11-26,202.97,212.67,200.61,207.24,202.97,4.27,2.1,63799.42,1324934.628
600519.SH,2010-11-29,205.25,222.0,205.25,216.43,207.24,9.19,4.43,67499.39,1441023.288
600519.SH,2010-11-30,216.37,216.37,200.33,204.81,216.43,-11.62,-5.37,65665.39,1356812.148
600519.SH,2010-12-01,203.0,208.0,200.02,202.4,204.81,-2.41,-1.18,38016.22,773495.042
600519.SH,2010-12-02,204.2,206.0,197.91,198.17,202.4,-4.23,-2.09,42940.09,864862.808
600519.SH,2010-12-03,198.0,203.49,197.7,199.79,198.17,1.62,0.82,43037.32,863905.87
600519.SH,2010-12-06,199.85,202.0,190.11,193.02,199.79,-6.77,-3.39,43281.58,839963.278
600519.SH,2010-12-07,191.89,198.8,189.86,197.56,193.02,4.54,2.35,31804.8,621615.004
600519.SH,2010-12-08,197.5,201.8,196.01,196.18,197.56,-1.38,-0.7,28334.68,564539.229
600519.SH,2010-12-09,195.99,196.78,192.3,195.26,196.18,-0.92,-0.47,24461.4,474949.022
600519.SH,2010-12-10,193.35,198.88,191.0,197.72,195.26,2.46,1.26,39587.31,766519.126
600519.SH,2010-12-13,197.5,197.5,193.5,196.99,197.72,-0.73,-0.37,58592.83,1144043.372
600519.SH,2010-12-14,197.31,201.5,196.8,197.91,196.99,0.92,0.47,61542.72,1224103.219
600519.SH,2010-12-15,198.0,203.33,198.0,200.7,197.91,2.79,1.41,47423.8,953073.582
600519.SH,2010-12-16,211.99,212.5,206.5,206.98,200.7,6.28,3.13,66817.58,1396868.342
600519.SH,2010-12-17,208.0,209.2,203.81,204.42,206.98,-2.56,-1.24,51769.82,1060471.13
600519.SH,2010-12-20,205.98,206.66,194.0,197.38,204.42,-7.04,-3.44,68557.25,1361002.093
600519.SH,2010-12-21,197.35,197.61,193.01,194.0,197.38,-3.38,-1.71,59359.42,1153389.514
600519.SH,2010-12-22,194.07,194.49,190.0,190.95,194.0,-3.05,-1.57,44151.22,845830.946
600519.SH,2010-12-23,190.85,192.7,190.0,190.71,190.95,-0.24,-0.13,32743.89,626262.013
600519.SH,2010-12-24,190.71,190.91,187.0,188.72,190.71,-1.99,-1.04,29408.52,553596.991
600519.SH,2010-12-27,189.0,189.99,182.31,182.99,188.72,-5.73,-3.04,45246.4,844631.482
600519.SH,2010-12-28,183.0,186.6,177.4,183.26,182.99,0.27,0.15,48176.44,873676.036
600519.SH,2010-12-29,183.1,186.07,182.0,186.0,183.26,2.74,1.5,30967.6,569651.391
600519.SH,2010-12-30,186.5,186.5,180.2,181.93,186.0,-4.07,-2.19,41774.68,760950.273
600519.SH,2010-12-31,181.8,184.28,181.05,183.92,181.93,1.99,1.09,46084.87,843075.733
600519.SH,2011-01-04,186.9,187.9,182.6,185.5,183.92,1.58,0.86,60462.26,1116558.389
600519.SH,2011-01-05,184.9,185.4,180.5,181.08,185.5,-4.42,-2.38,58198.02,1064872.709
600519.SH,2011-01-06,181.21,183.6,178.44,180.24,181.08,-0.84,-0.46,37584.56,677983.969
600519.SH,2011-01-07,180.18,181.69,178.5,179.72,180.24,-0.52,-0.29,30533.8,548732.363
600519.SH,2011-01-10,179.62,180.51,174.14,174.31,179.72,-5.41,-3.01,38784.83,687881.571
600519.SH,2011-01-11,173.68,175.5,171.21,173.56,174.31,-0.75,-0.43,45322.1,787943.021
600519.SH,2011-01-12,174.1,176.0,172.41,174.47,173.56,0.91,0.52,31323.25,546334.112
600519.SH,2011-01-13,175.5,181.0,174.49,179.49,174.47,5.02,2.88,41341.74,740207.616
600519.SH,2011-01-14,178.95,181.21,177.3,180.19,179.49,0.7,0.39,25772.66,461741.103
600519.SH,2011-01-17,179.7,182.2,175.02,175.59,180.19,-4.6,-2.55,37475.16,673586.235
600519.SH,2011-01-18,175.1,182.61,173.99,182.56,175.59,6.97,3.97,40962.35,738283.975
600519.SH,2011-01-19,182.56,183.57,181.11,182.83,182.56,0.27,0.15,26198.67,478032.606
600519.SH,2011-01-20,182.3,183.99,178.25,180.07,182.83,-2.76,-1.51,24523.05,444085.191
600519.SH,2011-01-21,179.8,181.5,175.66,175.89,180.07,-4.18,-2.32,26867.37,479005.923
600519.SH,2011-01-24,175.87,177.48,170.01,171.52,175.89,-4.37,-2.48,34775.49,601578.015
600519.SH,2011-01-25,170.98,172.4,170.0,170.7,171.52,-0.82,-0.48,17238.64,294978.979
600519.SH,2011-01-26,171.01,173.99,171.01,172.14,170.7,1.44,0.84,14325.71,247045.171
600519.SH,2011-01-27,171.96,175.28,169.58,173.06,172.14,0.92,0.53,29444.27,507387.589
600519.SH,2011-01-28,173.01,174.13,172.38,173.34,173.06,0.28,0.16,19591.43,339796.042
600519.SH,2011-01-31,173.5,180.92,173.01,177.99,173.34,4.65,2.68,32442.43,577621.803
600519.SH,2011-02-01,178.0,181.85,177.5,180.28,177.99,2.29,1.29,17758.46,319648.6
600519.SH,2011-02-09,179.99,180.81,177.0,177.96,180.28,-2.32,-1.29,17675.31,317003.717
600519.SH,2011-02-10,177.35,185.99,177.3,185.03,177.96,7.07,3.97,36008.75,656695.297
600519.SH,2011-02-11,184.74,188.45,184.29,184.93,185.03,-0.1,-0.05,34001.41,634257.226
600519.SH,2011-02-14,184.93,188.0,183.9,187.11,184.93,2.18,1.18,36639.15,681621.643
600519.SH,2011-02-15,187.11,188.8,184.8,185.24,187.11,-1.87,-1.0,29716.4,554140.643
600519.SH,2011-02-16,185.01,185.99,181.7,183.68,185.24,-1.56,-0.84,36440.18,667440.837
