Date,Open,High,Low,Close,Volume
2013-09-20,40.5,46.4,39.88,42.24,388897.54
2013-09-27,41.9,47.14,40.67,43.0,922635.22
2013-10-04,42.99,43.8,42.88,43.24,76682.72
2013-10-11,43.0,46.36,42.9,45.53,430138.22
2013-10-18,45.52,46.8,43.7,46.01,437807.93
2013-10-25,46.2,49.6,45.68,47.7,529617.16
2013-11-01,47.97,50.8,47.33,47.76,495068.22000000003
2013-11-08,47.6,48.5,45.16,45.66,260092.5
2013-11-15,45.69,47.06,44.61,46.2,249599.19
2013-11-22,46.35,47.5,45.05,46.58,255036.55
2013-11-29,45.83,48.0,45.58,47.91,319598.89
2013-12-06,47.02,48.88,46.0,48.4,271642.58
2013-12-13,48.45,50.9,47.68,50.15,373727.52
2013-12-20,50.14,52.0,48.5,51.78,491040.31
2013-12-27,51.2,51.7,47.58,49.78,359360.62
2014-01-03,49.78,50.54,47.11,48.07,218968.41
2014-01-10,47.88,47.98,46.2,46.46,94335.04000000001
2014-01-17,46.0,49.05,45.8,46.9,249771.6
2014-01-24,46.89,49.26,46.51,48.61,230069.37
2014-01-31,48.31,48.37,46.51,46.86,185937.93
2014-02-07,46.41,46.41,44.9,45.71,92332.6
2014-02-14,45.69,47.19,45.4,46.29,309088.55
2014-02-21,46.35,46.58,44.48,44.7,274375.13
2014-02-28,44.5,44.6,37.74,38.94,623296.98
2014-03-07,38.5,41.34,38.45,40.49,339748.83999999997
2014-03-14,40.0,42.66,39.75,41.8,367015.33
2014-03-21,41.9,43.8,39.55,40.85,317573.62
2014-03-28,40.57,43.5,40.33,42.85,242427.76
2014-04-04,47.14,47.85,44.29,46.01,1026703.59
2014-04-11,45.9,48.26,45.42,47.9,634327.08
2014-04-18,47.75,47.95,45.6,46.7,417779.45
2014-04-25,46.2,47.57,44.13,47.01,499364.18
2014-05-02,47.0,47.89,17.14,17.27,557191.47
2014-05-09,17.23,17.69,16.51,17.13,917081.94
2014-05-16,17.34,17.6,16.91,17.1,512133.09
2014-05-23,16.8,16.98,16.31,16.9,513416.16000000003
2014-05-30,16.99,17.59,16.8,17.42,628437.94
2014-06-06,17.47,17.85,17.19,17.5,378711.03
2014-06-13,17.66,19.29,17.38,19.07,1119026.6800000002
2014-06-20,19.08,19.27,18.07,18.37,867058.98
2014-06-27,18.43,19.26,17.82,19.2,768209.36
2014-07-04,19.21,19.77,18.77,19.56,927579.51
2014-07-11,19.56,19.56,18.66,19.0,619711.11
2014-07-18,18.99,19.6,18.7,19.26,620179.48
2014-07-25,19.21,20.35,19.13,20.2,924190.06
2014-08-01,20.35,22.0,20.25,21.46,1079537.97
2014-08-08,21.46,22.18,20.86,21.21,982429.5700000001
2014-08-15,21.2,21.37,20.87,21.15,738897.76
2014-08-22,21.22,22.8,21.22,22.66,1062714.79
2014-08-29,22.7,22.74,21.69,22.0,618251.39
2014-09-05,21.99,22.54,21.81,22.25,1003221.33
2014-09-12,22.26,22.32,21.38,21.59,822122.21
2014-09-19,21.44,21.44,20.41,20.81,979606.0700000001
2014-09-26,20.75,21.05,20.11,20.54,940598.77
2014-10-03,20.38,20.44,19.71,19.89,783798.69
2014-10-10,19.94,20.47,19.91,20.05,604187.89
2014-10-17,19.95,20.5,19.6,20.41,1027554.1799999999
2014-10-24,20.56,20.77,19.7,20.01,879945.67
2014-10-31,19.85,20.96,19.4,20.9,1331057.8900000001
2014-11-07,20.9,21.05,20.08,20.71,1324412.43
2014-11-14,20.81,22.48,20.61,22.15,2147563.2
2014-11-21,22.14,22.38,21.13,21.8,928776.56
2014-11-28,22.5,22.55,21.66,22.11,1558241.65
2014-12-05,22.1,26.54,22.06,24.7,3058615.37
2014-12-19,27.17,28.38,25.02,27.63,3653849.86
2014-12-26,27.39,30.0,26.73,28.33,2389130.6
2015-01-02,28.4,29.3,26.51,27.44,1171646.72
2015-01-09,27.88,32.8,27.88,31.11,3177985.26
2015-01-16,31.08,33.48,30.5,31.48,1946641.18
2015-01-23,30.0,31.42,28.33,30.5,1978712.15
2015-01-30,30.8,31.3,29.6,30.03,1329227.27
2015-02-06,29.5,30.49,28.51,29.11,1073139.32
2015-02-13,29.18,30.8,29.01,30.33,941929.15
2015-02-20,30.44,31.84,30.0,31.59,578739.4199999999
2015-02-27,31.9,32.35,31.12,31.46,753571.83
2015-03-06,31.54,31.83,29.2,29.42,1355040.17
2015-03-13,29.0,31.5,28.8,31.0,1167177.22
2015-03-20,31.2,32.68,30.7,31.51,1571673.56
2015-03-27,31.81,32.78,31.4,31.54,994965.27
2015-04-03,34.69,34.69,32.51,33.88,2011244.3599999999
2015-04-10,34.31,34.89,32.42,33.52,1624541.78
2015-04-17,33.7,36.5,31.86,35.78,2777767.32
2015-04-24,35.7,38.88,34.63,36.2,2407222.63
2015-05-01,36.6,38.88,36.0,36.97,2153877.73
2015-05-08,36.95,36.96,33.72,35.2,1781684.05
2015-05-15,35.1,36.5,33.96,34.2,1618154.23
2015-05-22,34.0,38.55,33.13,38.12,2006726.07
2015-05-29,38.15,41.49,35.3,37.0,2035337.27
2015-06-05,37.11,39.6,35.24,37.68,1951687.8399999999
2015-06-12,37.72,39.82,37.2,37.87,2047390.47
2015-06-19,37.93,38.08,33.0,35.02,1684290.17
2015-06-26,34.98,39.88,33.2,34.41,2147822.3
2015-07-03,36.0,37.8,32.5,33.3,3240104.1
2015-07-10,36.55,37.28,29.0,37.25,4023565.35
2015-07-17,37.29,39.38,33.81,36.42,2327594.93
2015-07-24,36.55,36.56,34.0,34.36,1488220.75
2015-07-31,33.91,34.21,30.56,33.15,1825428.4100000001
2015-08-07,32.58,35.99,32.48,34.22,1219811.44
2015-08-14,34.22,35.12,33.0,33.3,1109365.63
2015-08-21,33.24,33.24,28.0,28.08,1226248.85
2015-08-28,26.98,27.67,23.33,27.35,2389442.14
2015-09-04,27.8,28.97,26.55,28.75,1627793.53
2015-09-11,28.55,28.99,26.11,27.25,1148907.3699999999
2015-09-18,27.4,27.42,24.7,25.88,961571.14
2015-09-25,25.54,26.96,24.95,25.1,719439.78
2015-10-02,25.12,25.38,24.47,25.23,346547.20999999996
2015-10-09,26.5,27.74,26.5,27.1,523653.7
2015-10-16,27.22,28.38,26.83,27.66,1089897.67
2015-10-23,27.7,27.86,26.51,27.58,951357.2
2015-10-30,28.21,28.4,26.62,28.01,1270574.25
2015-11-06,27.68,30.52,27.58,30.12,1369140.92
2015-11-13,30.1,31.0,28.82,28.99,1024069.4299999999
2015-11-20,28.69,29.48,27.9,28.18,1679656.51
2015-11-27,28.17,28.94,27.0,27.11,1361099.57
2015-12-04,27.28,30.33,26.17,29.09,1516912.68
2015-12-11,29.13,29.63,28.05,29.38,1149647.72
2015-12-18,29.18,30.64,29.03,29.72,1038531.2
2015-12-25,29.8,33.28,29.72,32.15,1347044.71
2016-01-01,32.22,34.3,30.66,32.82,1195402.74
2016-01-08,32.82,33.18,28.73,29.81,1152816.94
2016-01-15,29.0,29.93,28.01,28.39,1192950.58
2016-01-22,27.74,29.28,26.5,27.08,1044532.57
2016-01-29,27.22,27.5,25.15,27.31,729630.7
2016-02-05,27.32,27.98,26.81,27.42,512736.02
2016-02-19,26.95,28.29,26.72,27.6,503517.69
2016-02-26,27.99,28.15,26.0,26.84,549383.22
2016-03-04,26.78,29.75,25.72,29.12,1008419.76
2016-03-11,29.2,29.92,28.28,29.0,471277.64
2016-03-18,29.34,30.46,29.0,30.04,702935.8
2016-03-25,30.15,31.66,29.78,31.4,817759.6499999999
2016-04-01,32.01,32.27,29.8,30.59,918250.35
2016-04-08,30.26,30.97,29.84,30.02,485289.0
2016-04-15,30.23,31.1,30.2,30.96,623857.46
2016-04-22,30.96,30.96,29.51,30.8,602645.44
2016-04-29,30.8,32.26,30.54,32.1,818776.98
2016-05-06,32.21,34.08,20.35,20.35,1156434.8399999999
2016-05-13,20.08,22.55,19.99,21.51,2015033.2199999997
