Date,Open,High,Low,Close,Volume
2021-10-31,70.2,75.0,66.04,68.77,5187568.03
2021-11-30,71.27,73.92,67.67,67.78,5415436.06
2021-12-31,67.67,75.55,66.68,73.81,6310793.7299999995
2022-01-31,74.0,80.88,71.4,73.2,6013536.93
2022-02-28,74.5,77.07,65.5,66.72,4175776.4000000004
2022-03-31,66.61,68.39,54.25,57.0,8199364.36
2022-04-30,56.5,59.3,50.5,57.09,5974344.27
2022-05-31,58.05,59.38,51.8,54.48,5622008.56
2022-06-30,54.3,60.66,50.12,60.39,9071758.69
2022-07-31,60.19,61.49,54.0,54.98,5836544.26
2022-08-31,55.25,55.3,50.97,53.24,4773091.0
2022-09-30,53.23,57.2,49.31,49.31,5944641.88
2022-10-31,49.31,49.99,40.1,40.18,5222629.899999999
2022-11-30,40.58,49.58,40.09,47.87,7724774.82
2022-12-31,48.81,55.8,47.76,51.8,5862155.81
2023-01-31,52.0,58.5,51.23,55.2,3339769.85
2023-02-28,55.29,55.99,50.49,52.46,4749333.11
2023-03-31,52.51,55.84,49.65,53.81,4719985.21
2023-04-30,55.0,58.75,53.75,56.78,4825147.49
2023-05-31,57.22,58.45,51.1,51.33,3782854.41
2023-06-30,49.02,60.52,48.53,58.92,7133761.87
2023-07-31,58.88,61.3,55.67,59.32,4396271.27
2023-08-31,59.32,59.69,53.41,56.51,4711921.7
2023-09-30,57.0,58.8,55.21,55.48,3315376.82
2023-10-31,55.46,56.11,52.03,52.92,3334718.37
2023-11-30,52.81,54.41,50.68,51.67,3996639.52
2023-12-31,52.3,54.98,48.75,54.63,4476876.58
2024-01-31,54.63,59.48,54.1,58.25,6023231.83
2024-02-29,58.23,62.55,57.31,61.71,3174403.84
