Date,Open,High,Low,Close,Volume
2015-04-17,45.14,47.98,42.6,46.95,4098392.49
2015-04-24,46.53,51.28,45.8,48.48,3673562.38
2015-05-01,49.17,61.45,49.17,57.0,5107323.57
2015-05-08,57.17,57.77,51.0,53.17,4119628.62
2015-05-15,53.0,55.13,51.9,52.04,3188083.02
2015-05-22,51.9,59.5,50.61,58.72,4157593.96
2015-05-29,58.69,62.6,56.54,62.21,4581863.87
2015-06-05,62.33,66.1,57.72,63.97,4572227.9
2015-06-12,63.59,63.59,60.11,61.71,3466593.33
2015-06-19,61.78,61.99,53.0,53.0,3186738.9699999997
2015-06-26,53.21,62.35,53.21,56.92,4229867.75
2015-07-03,59.05,64.87,24.98,24.98,8215665.4
2015-07-10,27.0,27.0,19.64,23.76,13189815.66
2015-07-17,25.0,26.67,23.15,24.88,9599188.28
2015-07-24,24.82,25.09,23.28,23.39,5928556.26
2015-07-31,22.9,22.93,20.2,22.31,6210095.21
2015-08-07,22.0,23.51,21.87,22.51,3614776.29
2015-08-14,22.98,23.9,22.5,22.54,4446973.79
2015-08-21,22.5,22.5,19.0,19.05,4932267.57
2015-08-28,18.43,19.98,16.06,19.5,8818919.32
2015-09-04,18.1,18.47,17.1,17.85,5147823.9399999995
2015-09-11,17.88,18.36,17.02,17.31,3655612.01
2015-09-18,17.47,17.54,15.85,16.49,3535655.99
2015-09-25,16.17,17.15,15.92,16.09,2775147.54
2015-10-02,16.08,16.29,15.72,16.18,1299717.99
2015-10-09,17.0,17.5,16.71,16.86,1374052.55
2015-10-16,16.89,17.72,16.77,17.53,3853974.67
2015-10-23,17.62,18.38,17.06,18.2,4143232.2
2015-10-30,18.48,18.49,17.05,17.35,3285102.58
2015-11-06,17.47,19.62,17.35,19.38,5552956.73
2015-11-13,19.48,19.98,18.56,18.59,3750416.11
2015-11-20,18.3,19.11,18.28,18.59,2682600.41
2015-11-27,18.6,19.75,18.37,18.55,3385261.33
2015-12-04,18.65,21.2,17.8,20.83,8703946.86
2015-12-11,20.78,21.48,19.99,21.34,5179068.21
2015-12-18,21.13,22.07,20.71,20.9,3848858.2
2015-12-25,21.06,24.5,21.0,23.0,8546254.74
2016-01-01,23.14,23.5,22.1,22.35,2895780.64
2016-01-08,22.36,22.47,19.11,20.25,3561051.11
2016-01-15,19.9,20.45,18.6,18.8,3032819.0700000003
2016-01-22,18.51,19.86,18.5,19.09,2158321.8
2016-01-29,19.24,19.46,17.93,18.73,1990652.53
2016-02-05,18.76,19.29,18.3,18.85,1592117.99
2016-02-19,18.45,19.38,18.37,19.22,1896970.44
2016-09-02,19.49,19.49,19.49,19.49,36608.9
2016-09-09,21.44,23.58,21.44,22.26,9736651.41
2016-09-16,22.0,22.54,21.4,21.43,3174810.27
2016-09-23,21.42,22.36,21.39,21.44,3934685.95
2016-09-30,21.42,22.29,21.4,22.22,3337984.87
2016-10-14,22.26,22.46,21.69,21.94,2401017.3
2016-10-21,21.97,22.48,21.68,22.44,2452790.05
2016-10-28,22.48,23.2,22.34,22.4,3028924.0700000003
2016-11-18,22.0,23.55,22.0,22.52,2816968.27
2016-11-25,22.48,27.3,22.4,27.23,13946525.02
2016-12-02,27.23,31.32,27.1,28.76,12189923.620000001
2016-12-09,26.66,27.29,25.4,26.99,12289382.370000001
2016-12-16,26.21,26.29,24.35,24.99,7862231.6899999995
2016-12-23,25.0,25.03,23.68,24.09,4389794.71
2016-12-30,23.9,25.31,23.68,24.62,3281912.96
2017-01-06,24.7,25.38,24.7,25.0,2472527.15
2017-01-13,25.0,25.08,24.14,24.16,2170988.94
2017-01-20,24.16,25.55,23.31,25.37,2980898.27
2017-01-27,25.51,25.94,25.1,25.78,1829780.11
2017-02-03,25.7,25.77,25.3,25.39,325403.74
2017-02-10,25.38,26.18,24.99,25.97,2638074.5
2017-02-17,25.97,27.9,25.94,27.41,4510856.57
2017-02-24,27.46,28.66,27.23,27.85,4271938.37
2017-03-03,27.8,27.8,27.05,27.3,2322501.4
2017-03-10,27.31,29.04,27.31,28.96,3563771.87
2017-03-17,29.0,29.8,28.48,28.81,3567474.2399999998
2017-03-24,29.08,32.68,28.89,31.54,4811483.42
2017-03-31,31.51,32.21,30.1,31.7,4044557.5700000003
2017-04-07,31.75,32.6,31.18,31.81,2532157.54
2017-04-14,31.81,31.94,29.72,30.68,3302952.17
2017-04-21,30.8,34.18,30.76,32.91,4906839.45
2017-04-28,32.8,34.99,32.01,33.0,5052865.2
2017-05-05,32.7,33.28,32.26,32.77,2747194.75
2017-05-12,32.6,33.14,30.56,33.07,4248369.79
2017-05-19,33.07,33.95,32.51,33.1,3073950.2800000003
2017-05-26,33.15,34.3,32.81,34.07,3333182.96
2017-06-02,34.14,34.28,33.3,33.5,1802769.4
2017-06-09,33.37,37.1,33.2,36.04,4426374.0600000005
2017-06-16,36.0,37.8,35.9,35.99,3896046.73
2017-06-23,36.11,40.08,36.06,40.01,4916878.88
2017-06-30,40.01,41.56,39.81,41.17,4416634.4399999995
2017-07-07,41.3,41.55,37.2,38.41,4130338.95
2017-07-14,38.5,41.75,38.46,41.08,3896883.02
2017-07-21,41.08,41.69,39.71,40.71,3738672.2
2017-07-28,40.7,41.79,38.55,39.57,3402124.01
2017-08-04,39.63,39.93,37.65,37.79,3026324.2
2017-08-11,37.79,39.6,36.83,38.16,2426349.06
2017-08-18,38.2,39.25,37.6,38.27,2047382.06
2017-08-25,38.32,40.15,38.12,39.65,2136519.44
2017-09-01,40.04,40.5,37.92,38.11,3736463.9299999997
2017-09-08,38.08,38.33,37.01,37.09,2974667.7
2017-09-15,37.02,38.09,36.42,37.94,3118111.6
2017-09-22,38.0,39.63,37.24,39.25,2661487.32
2017-09-29,39.2,39.52,37.8,37.9,2247353.07
2017-10-13,38.5,40.64,38.02,40.27,4930638.359999999
2017-10-20,40.27,41.55,39.39,40.5,3334419.34
2017-10-27,40.5,43.8,40.09,43.77,3450715.06
2017-11-03,43.9,44.3,41.35,41.83,3522597.87
2017-11-10,41.86,45.74,41.79,45.67,4282695.94
2017-11-17,45.95,46.46,44.38,45.95,3584567.5100000002
2017-11-24,45.5,48.19,43.5,45.51,4765805.03
2017-12-01,44.95,44.95,41.5,41.63,3092801.8099999996
2017-12-08,41.5,42.95,40.7,41.69,3261046.67
2017-12-15,42.3,44.17,42.12,43.11,2711161.35
2017-12-22,43.05,45.39,42.88,45.07,2459829.24
2017-12-29,45.1,46.0,43.11,43.7,2213919.44
2018-01-05,44.2,47.95,44.18,47.88,2803802.35
2018-01-12,48.17,53.48,47.3,53.3,4183246.16
2018-01-19,53.19,55.48,51.13,51.45,3969392.23
2018-01-26,51.5,58.7,51.5,57.4,4028344.0599999996
2018-02-02,57.0,58.07,53.88,55.49,3331822.89
2018-02-09,54.75,55.49,48.18,49.45,4573984.15
2018-02-16,49.69,54.38,49.58,54.24,1859794.81
2018-02-23,55.23,55.8,53.87,54.06,1185168.63
2018-03-02,54.78,54.9,50.45,52.48,3395389.57
2018-03-09,52.47,53.56,50.51,53.04,2222890.35
2018-03-16,53.35,53.95,51.93,53.42,3036754.21
2018-03-23,53.32,53.35,46.41,48.88,2901555.29
2018-03-30,48.1,49.25,44.53,46.9,3437998.83
2018-04-06,46.63,47.56,45.13,46.8,1372258.5
2018-04-13,46.65,48.86,45.42,47.45,2278733.9
2018-04-20,47.45,49.3,44.75,47.85,2930821.01
2018-04-27,48.09,51.06,44.08,44.08,7918767.84
2018-05-04,44.23,46.87,44.22,45.88,2770827.5100000002
2018-05-11,46.19,48.62,45.36,47.5,3659979.43
2018-05-18,47.98,48.75,47.23,48.27,2494184.06
2018-05-25,48.4,48.5,45.5,45.74,2601110.96
2018-06-01,45.81,47.84,44.6,46.58,2876241.91
2018-06-08,47.0,48.86,46.99,48.15,3902056.24
2018-06-15,48.7,50.76,48.23,49.01,3513661.93
2018-06-22,48.02,48.84,46.73,48.06,2375197.6
2018-06-29,48.25,48.99,44.71,47.15,2723610.5100000002
2018-07-06,47.0,47.0,42.9,44.2,2996706.99
2018-07-13,44.78,46.75,44.4,46.46,2118066.25
2018-07-20,46.71,47.2,43.76,45.06,2014254.52
2018-07-27,44.6,45.98,43.8,44.12,2392739.2
2018-08-03,44.0,44.51,39.13,39.51,2643390.3899999997
2018-08-10,39.65,41.16,38.62,40.7,2720149.43
2018-08-17,40.1,40.49,37.8,38.0,1660123.94
2018-08-24,37.9,39.88,37.36,38.94,1910402.76
2018-08-31,39.1,41.39,38.51,38.95,2813390.1799999997
2018-09-07,38.77,39.09,36.01,36.54,2880398.04
2018-09-14,36.3,37.37,35.6,37.08,2053195.55
2018-09-21,36.7,40.12,35.8,39.87,3200892.2800000003
2018-09-28,39.25,40.43,38.71,40.2,2122438.27
2018-10-12,38.75,39.35,36.8,38.7,2928262.41
2018-10-19,38.69,38.94,36.86,38.63,2282180.56
2018-10-26,39.25,40.76,38.2,38.8,2792866.77
2018-11-02,38.42,40.52,36.0,40.16,3375963.19
2018-11-09,39.86,40.3,38.5,38.64,1643291.32
2018-11-16,38.64,39.69,37.82,38.59,1847304.31
2018-11-23,38.59,38.93,37.4,37.46,1420345.46
2018-11-30,37.46,37.98,36.67,36.85,1406961.52
2018-12-07,37.92,38.18,36.4,36.48,2499691.9
2018-12-14,36.12,38.14,35.65,37.33,2362943.37
2018-12-21,37.33,37.52,35.7,36.07,1648268.96
2018-12-28,35.9,36.58,35.35,35.69,1398068.86
2019-01-04,36.45,36.7,35.56,36.65,1173199.99
2019-01-11,36.88,38.06,36.03,37.73,2452265.2
2019-01-18,37.77,39.5,37.54,38.97,2823244.88
2019-01-25,39.03,40.15,38.48,39.9,2037662.19
2019-02-01,40.1,42.35,40.05,41.96,2256457.14
2019-02-15,41.87,44.5,41.79,42.75,2263460.76
2019-02-22,43.29,45.5,43.21,44.96,2248038.54
2019-03-01,45.11,46.1,44.2,45.73,3066429.61
2019-03-08,46.27,47.8,44.43,44.51,3162089.11
2019-03-15,44.51,47.68,44.51,46.92,2881818.83
2019-03-22,46.9,48.43,45.8,46.16,2514139.6
2019-03-29,45.47,47.3,44.26,47.21,2634272.9299999997
2019-04-12,51.93,58.39,51.93,54.55,6172979.32
2019-04-19,55.76,65.4,55.21,65.0,5006720.72
2019-04-26,63.73,64.29,56.1,56.18,4590796.38
2019-05-03,55.75,58.59,54.5,55.58,1800933.2400000002
2019-05-10,53.38,56.15,50.52,55.25,4477746.18
2019-05-17,53.22,56.58,53.02,54.8,2623660.84
2019-05-24,54.35,56.24,52.82,53.9,2208215.15
2019-05-31,54.01,55.33,52.17,52.31,1876848.1
2019-06-07,52.71,53.31,50.99,52.6,1522898.18
2019-06-14,53.1,54.07,50.77,51.16,2568308.16
2019-06-21,51.2,54.8,50.41,53.31,2513806.3200000003
2019-06-28,53.8,55.5,53.19,55.0,1909637.45
2019-07-05,56.24,59.0,56.18,58.1,2408082.39
2019-07-12,57.7,57.74,55.51,56.48,1601336.71
2019-07-19,55.89,56.6,53.7,54.2,1749224.77
2019-07-26,54.2,55.56,53.53,55.46,1278301.18
2019-08-02,55.45,55.89,51.31,53.43,1814499.3399999999
2019-08-09,53.4,53.8,49.05,49.94,1857336.0
2019-08-16,49.8,53.0,49.6,51.25,1575046.21
2019-08-23,51.8,55.45,51.55,54.89,2020173.73
2019-08-30,53.46,55.99,53.26,55.5,1767301.56
2019-09-06,56.95,60.56,56.7,58.8,2708738.33
2019-09-13,59.19,60.12,58.01,59.61,1208203.27
2019-09-20,59.47,59.5,57.3,58.04,1219050.47
2019-09-27,58.4,58.61,56.36,56.9,1010152.19
2019-10-04,56.9,58.08,56.58,57.3,226118.65
2019-10-11,57.5,58.9,56.51,58.57,996835.53
2019-10-18,59.2,59.59,57.69,57.8,1013066.3
2019-10-25,57.72,59.33,56.04,57.15,1109793.47
2019-11-01,57.15,64.4,56.46,63.78,2992934.1799999997
2019-11-08,64.1,65.16,62.8,63.61,2104440.8
2019-11-15,62.3,62.45,58.48,58.86,2238714.41
2019-11-22,58.79,59.97,56.2,56.72,1608130.0
2019-11-29,56.72,58.78,56.36,57.71,1682490.18
2019-12-06,60.0,63.46,59.2,62.39,2450503.9699999997
2019-12-13,62.39,63.39,61.12,62.99,1461820.2000000002
2019-12-20,63.38,66.1,62.72,64.51,1665477.26
